Unnamed: 0,date,name,country,venue,clean_country
4816,"May 23 - 24, 2015",WGC 2015,"United Kingdom, Welwyn Garden City, Hertfordshire","Collingwood Suite, Gosling Sports Park",United Kingdom
4825,"May 16 - 17, 2015",Serbian Open 2015,"Serbia, Belgrade",Third Belgrade Gymnasium,Serbia
4827,"May 16 - 17, 2015",Erfurt Open 2015,"Germany, Erfurt",Konferenzraum Kindermedienzentrum,Germany
4831,"May 10, 2015",Palaghiaccio Open 2015,"Switzerland, Biasca","Pista di Ghiaccio, Biasca",Switzerland
4840,"May 2 - 3, 2015",Hungarian Nationals 2015,"Hungary, Budapest",Lurdy Konferencia- és Rendezvényközpont,Hungary
4841,"May 2 - 3, 2015",KubeKings Weekend 2015,"Spain, Moratalla, Murcia",Pabellón Polideportivo Julio Cardozo,Spain
4842,"May 2 - 3, 2015",BSTU Open 2015,"Belarus, Minsk",Belarusian State Technological University,Belarus
4847,"May 2 - 3, 2015",Swedish Decathlon Challenge 2015,"Sweden, Flen",Prins Wilhelmgymnasiet,Sweden
4852,"Apr 26, 2015",Riga Open 2015,"Latvia, Riga",Riga Plaza,Latvia
4857,"Apr 25 - 26, 2015",Danish BCO 2015,"Denmark, Lyngby",Engelsborgskolen,Denmark
4866,"Apr 18 - 19, 2015",Cerbuna Open 2015,"Spain, Zaragoza",Colegio Mayor Pedro Cerbuna (Ciudad Universitaria),Spain
4867,"Apr 18 - 19, 2015",Slovenian Open 2015,"Slovenia, Maribor",Prometna sola Maribor,Slovenia
4868,"Apr 18 - 19, 2015",Luleå Open 2015,"Sweden, Luleå",Vetenskapens hus (House of science),Sweden
4869,"Apr 18 - 19, 2015",Mioveni Rubik's Open 2015,"Romania, Mioveni",Centrul Cultural Mioveni,Romania
4871,"Apr 18 - 19, 2015",France 2015,"France, Grenoble",Grenoble École de Management,France
4872,"Apr 18 - 19, 2015",Gdańsk Open 2015,"Poland, Gdańsk",Primary school no 48,Poland
4873,"Apr 18 - 19, 2015",German Open 2015,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
4882,"Apr 11 - 12, 2015",Getafe Open 2015,"Spain, Getafe, Madrid",Centro Cívico Juan de la Cierva,Spain
4883,"Apr 11 - 12, 2015",Welcome Back to Guildford 2015,"United Kingdom, Guildford, Surrey",Trinity Centre,United Kingdom
4885,"Apr 11 - 12, 2015",Open Cube Project 2015,"France, Santes",Salle Laurent Prévost,France
4887,"Apr 11, 2015",Monticello Open 2015,"Italy, Monticello Conte Otto (Vicenza)",Sala Civica Giovanni Bressan,Italy
4899,"Apr 4, 2015",Pruzhany Cube Day 2015,"Belarus, Pruzhany",4th School,Belarus
4901,"Mar 29, 2015",Swiss Nationals 2015,"Switzerland, Wil",Stadtsaal Wil,Switzerland
4902,"Mar 29, 2015",Topkek Rubik's Open 2015,"Italy, Varese",Cooperativa Agricola e di Consumo di Casbeno,Italy
4914,"Mar 27 - 29, 2015",Polish Open 2015,"Poland, Bielsko-Biała",Dębowiec Sports Arena,Poland
4920,"Mar 21 - 22, 2015",Edinburgh Spring 2015,"United Kingdom, Edinburgh, City of Edinburgh",University of Edinburgh,United Kingdom
4922,"Mar 21, 2015",Tallinn Open 2015,"Estonia, Tallinn",Tallinn University of Applied Sciences,Estonia
4924,"Mar 20 - 21, 2015",Yuzhnoukrainsk Open 2015,"Ukraine, Yuzhnoukrainsk, Mykolaiv region",School #4,Ukraine
4926,"Mar 15, 2015",Small CubingItaly 2015,"Italy, Rome",Parco Filippo Meda,Italy
4928,"Mar 14 - 15, 2015",Dnepr Cube Day 2015,"Ukraine, Dnipropetrovsk","Jewish Cultural Center ""Solomonika"" Dnepropetrovsk Medical School",Ukraine
4930,"Mar 14 - 15, 2015",Zonhoven Open 2015,"Belgium, Zonhoven",Evenementenhal Zonhoven,Belgium
4932,"Mar 14 - 15, 2015",Brno Open 2015,"Czech Republic, Brno","Brno University of Technology, Faculty of Civil Engineering",Czech Republic
4933,"Mar 14 - 15, 2015",Norwegian Championship 2015,"Norway, Kjeller",Kjeller skole,Norway
4938,"Mar 7 - 8, 2015",Grudziadz Open 2015,"Poland, Grudziądz",ZSO no.3,Poland
4939,"Mar 7, 2015",Kharkiv Special 2015,"Ukraine, Kharkiv","Jewish Cultural Center ""Beit Dan""",Ukraine
4940,"Mar 7, 2015",Murcia 2015,"Spain, Murcia",Centro Municipal La Nave,Spain
4946,"Feb 28 - Mar 1, 2015",Dvina 3.0 2015,"Belarus, Novopolotsk",7th School,Belarus
4948,"Feb 28 - Mar 1, 2015",Harrow Spring 2015,"United Kingdom, Harrow, Greater London","University of Westminster, Harrow Campus",United Kingdom
4949,"Feb 28 - Mar 1, 2015",ŚLS Gliwice 2015,"Poland, Gliwice",Zespol Szkol Techniczno-Informatycznych w Gliwicach,Poland
4951,"Feb 28 - Mar 1, 2015",Montgròs Open 2015,"Spain, Sant Pere de Ribes, Barcelona",Instituto Montgròs,Spain
4956,"Feb 22, 2015",Dueville Open 2015,"Italy, Dueville (Vicenza)",Barchessa,Italy
4957,"Feb 22, 2015",Generalen 2015,"Denmark, Slagelse",Selandia HTX,Denmark
4959,"Feb 22, 2015",Arctic Open 2015,"Norway, Tromsø",University of Tromsø,Norway
4960,"Feb 21 - 22, 2015",Hessen Open 2015,"Germany, Lampertheim",Zehntscheune Lampertheim,Germany
4961,"Feb 21 - 22, 2015",Świdnik Open 2015,"Poland, Świdnik",II Liceum Ogólnokształcące im. Krzysztofa Kamila Baczyńskiego,Poland
4962,"Feb 21 - 22, 2015",MAD Cube Weekend 2015,"Spain, Madrid",Centro Sociocultural Montecarmelo,Spain
4964,"Feb 21 - 22, 2015",Osijek Open 2015,"Croatia, Osijek",III. Gimnazija Osijek,Croatia
4965,"Feb 21 - 22, 2015",Phalsbourg Open 2015,"France, Phalsbourg",College Lycee St Antoine,France
4982,"Jan 31 - Feb 1, 2015",WWU 2015,"Ukraine, Kovel",Kovel Industrial and Economic College of Lutsk NTU,Ukraine
4983,"Jan 31 - Feb 1, 2015",Belgian Winter 2015,"Belgium, Lint",De Wilg,Belgium
4984,"Jan 31 - Feb 1, 2015",B.O.N.D. Open 2015,"Slovakia, Bratislava",Slovak University of Technology,Slovakia
4994,"Jan 24 - 25, 2015",Riviera Cube Week 2015,"Poland, Gdynia",The Riviera Center,Poland
4999,"Jan 17 - 18, 2015",Frankfurt Cube Days 2015,"Germany, Frankfurt",Gemeindehaus Thomasgemeinde,Germany
5003,"Jan 17, 2015",Linkub 2015,"Sweden, Linköping",Fontänen,Sweden
5005,"Jan 11, 2015",Eretum Open 2015,"Italy, Monterotondo",Folias_Servizi per la Formazione,Italy
5009,"Jan 10, 2015",Uppsala Open 2015,"Sweden, Uppsala",OK Linné klubbgård,Sweden
5011,"Jan 5 - 6, 2015",Vitba Winter 2015,"Belarus, Vitebsk",4th School,Belarus
5012,"Jan 4, 2015",Milan Winter Open 2015,"Italy, Milan","Ludoteca ""La casa dei giochi""",Italy
5020,"Dec 27 - 28, 2014",SH Open 2014,"Germany, Stubbendorf, Schleswig-Holstein",Veranstaltungsraum Stubbendorf,Germany
5021,"Dec 27, 2014",Huddinge Cube Day 2014,"Sweden, Huddinge",Brf Paradisbacken,Sweden
5024,"Dec 27, 2014",Minsk Winter 2014,"Belarus, Minsk",50th Gymnasium,Belarus
5030,"Dec 20 - 21, 2014",Oxford Winter 2014,"United Kingdom, Oxford, Oxfordshire",East Oxford Community Centre,United Kingdom
5031,"Dec 20, 2014",Cubers Eve 2014,"Poland, Starogard Gdański",Sala widowiskowa nr 101,Poland
5037,"Dec 13 - 14, 2014",Vantaa Open 2014,"Finland, Vantaa",Heureka Science Centre,Finland
5038,"Dec 13 - 14, 2014",Italian Open 2014,"Italy, Milan",Politecnico di Milano,Italy
5040,"Dec 13 - 14, 2014",Kharkiv Winter 2014,"Ukraine, Kharkiv",Yaroslav the Wise National Law University,Ukraine
5041,"Dec 13 - 14, 2014",Latvian Open 2014,"Latvia, Riga",Riga Plaza,Latvia
5044,"Dec 13, 2014",Camarma Open 2014,"Spain, Camarma de Esteruelas, Madrid",Ayuntamiento de Camarma,Spain
5048,"Dec 13, 2014",Estonian Open 2014,"Estonia, Tallinn",Innove,Estonia
5049,"Dec 13, 2014",GLS Winter 2014,"Poland, Gdańsk",Library Manhattan,Poland
5052,"Dec 6 - 7, 2014",Ugine Jeu et Jouet 2014,"France, Ugine",Salle festive,France
5053,"Dec 6 - 7, 2014",Euskadi Open 2014,"Spain, Portugalete",Centro Comercial Ballonti,Spain
5055,"Dec 6 - 7, 2014",Santa Claus Cube Race 2014,"Poland, Dabrowa Gornicza",Gimnazjum nr 1 im. Hugona Kolataja,Poland
5058,"Dec 6, 2014",OCCCC 2014,"Denmark, Odense",Åløkkeskolen,Denmark
5065,"Nov 29 - 30, 2014",Franconia Winter 2014,"Germany, Fürth",Hardenberg-Gymnasium Fürth,Germany
5067,"Nov 29 - 30, 2014",PLS Szczecin 2014,"Poland, Szczecin",Collegium Salesianum,Poland
5078,"Nov 22, 2014",Respighi Open 2014,"Italy, Piacenza",Liceo Scientifico Statale Lorenzo Respighi,Italy
5080,"Nov 22, 2014",Coimbra Open 2014,"Portugal, Coimbra","Exploratório Infante D. Henrique,Centro Ciência Viva de Coimbra",Portugal
5083,"Nov 21 - 23, 2014",Eat Sleep Cube Repeat 2014,"Netherlands, Veldhoven",De Buitenjan,Netherlands
5084,"Nov 16, 2014",Platform Open 2014,"Italy, Lucera",B&b La Balconata,Italy
5086,"Nov 15 - 16, 2014",Alhambra LMO 2014,"Spain, Granada",Salón de Actos Municipal Beiro,Spain
5088,"Nov 15 - 16, 2014",Austrian BCO 2014,"Austria, Vienna",Wien Brigittenau - Jugendgästehaus,Austria
5090,"Nov 15, 2014",Kjeller Open 2014,"Norway, Kjeller",Kjeller School,Norway
5095,"Nov 9, 2014",Beit Dan Open 2014,"Ukraine, Kharkiv","Jewish Cultural Center ""Beit Dan""",Ukraine
5099,"Nov 8 - 9, 2014",Bratislava Open 2014,"Slovakia, Bratislava",Slovak University of Technology,Slovakia
5100,"Nov 8 - 9, 2014",Munich Open 2014,"Germany, Unterhaching",Hachinga Halle,Germany
5101,"Nov 8 - 9, 2014",PLS Autumn Reda 2014,"Poland, Reda",www.moksir.reda.pl,Poland
5102,"Nov 8 - 9, 2014",Rebild Open 2014,"Denmark, Skørping",Ungdomshuset Skørping,Denmark
5107,"Nov 8, 2014",Trondheim Fall 2014,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
5110,"Nov 2, 2014",Eretum Open 2014,"Italy, Monterotondo",Folias_Servizi per la Formazione,Italy
5112,"Nov 1 - 2, 2014",UK Championship 2014,"United Kingdom, Leicester, Leicestershire",O2 Academy Leicester,United Kingdom
5113,"Nov 1 - 2, 2014",Hasselt Open 2014,"Belgium, Hasselt",Vrijzinnig Ontmoetings Centrum Hasselt,Belgium
5114,"Nov 1 - 2, 2014",Kingscube Toulouse Open 2014,"France, Toulouse",Salle Lapujade Bonnefoy,France
5119,"Nov 1, 2014",Villa de Catral 2014,"Spain, Catral, Alicante",Casa de Cultura,Spain
5122,"Oct 25 - 26, 2014",Dutch Open 2014,"Netherlands, Voorburg",Sint-Maartenscollege,Netherlands
5123,"Oct 25 - 26, 2014",Hérimoncourt Open 2014,"France, Hérimoncourt",Gymnase,France
5124,"Oct 25 - 26, 2014",Człuchów Panzer Cube 2014,"Poland, Człuchów",Sport and recreation centre in Czluchów,Poland
5129,"Oct 18 - 19, 2014",Finnish Championship 2014,"Finland, Tampere","Tampere University of Technology, restaurant Zip",Finland
5133,"Oct 18 - 19, 2014",UPV Open 2014,"Spain, Valencia",UPV Universitat Politècnica de València,Spain
5137,"Oct 17 - 19, 2014",OktoberBrest 2014,"Belarus, Brest","Business Center ""Didas Persia""",Belarus
5138,"Oct 17 - 19, 2014",Hungarian Open 2014,"Hungary, Budapest",Danubius Hotel Gellért,Hungary
5143,"Oct 11 - 12, 2014",Cuthberts Open 2014,"United Kingdom, Hatfield, Hertfordshire",The Galleria,United Kingdom
5144,"Oct 11 - 12, 2014",Swiss Science Open 2014,"Switzerland, Winterthur",Swiss Science Center,Switzerland
5149,"Oct 11, 2014",LeanNova Cube Day 2014,"Sweden, Trollhättan",Innovatum Science Center,Sweden
5153,"Oct 4 - 5, 2014",Basauri Open 2014,"Spain, Basauri (Bilbao)",Centro Cívico Basozelai,Spain
5155,"Oct 4 - 5, 2014",Sébra Open 2014,"Germany, Olpe",Jugendherberge Biggesee,Germany
5158,"Oct 4, 2014",Braila Rubik's Day 2014,"Romania, Braila",Braila Mall,Romania
5160,"Sep 28, 2014",Dutch Nationals 2014,"Netherlands, Amstelveen","Keizer Karel College, Amstelveen",Netherlands
5162,"Sep 27 - 28, 2014",Dvina OH Edition 2014,"Belarus, Novopolotsk",7th School,Belarus
5165,"Sep 27, 2014",Krakow Cubing Spree 2014,"Poland, Krakow",Sala Gimnastyczna ZSOI nr 3,Poland
5169,"Sep 26 - 28, 2014",Spanish Championship 2014,"Spain, Madrid",Arnold Classic Europe 2014,Spain
5171,"Sep 20 - 21, 2014",Slovakian Open 2014,"Slovakia, Bratislava",Slovak University of Technology,Slovakia
5172,"Sep 20 - 21, 2014",Swedish Championship 2014,"Sweden, Flen",Tobbes Amazon,Sweden
5175,"Sep 14, 2014",Desio Rubik's Ace 2014,"Italy, Desio (MB)",Asd Tennis Desio,Italy
5176,"Sep 13 - 14, 2014",Champagne Open 2014,"France, Reims",Maison des Associations de Tinqueux,France
5178,"Sep 13 - 14, 2014",PLS Gdańsk 2014,"Poland, Gdańsk",Primary school no 48,Poland
5179,"Sep 13 - 14, 2014",Prague Open 2014,"Czech Republic, Prague",City Hall,Czech Republic
5183,"Sep 7, 2014",Art Rubik 2014,"Poland, Żyrardów","artHala pofabryczna Warsaw Investments ""Bielnik""",Poland
5185,"Sep 6 - 7, 2014",German Nationals 2014,"Germany, Düsseldorf, NRW",Haus der Jugend,Germany
5186,"Sep 6 - 7, 2014",Big Cube Krasnik 2014,"Poland, Krasnik",Zespol Szkp; Nr 2 im. Mikolaja Reja,Poland
5187,"Sep 6 - 7, 2014",Bugella Open 2014,"Italy, Biella",Hotel Bugella,Italy
5194,"Aug 30 - 31, 2014",PLS Marina 2014,"Poland, Sopot",Hotel Novotel Marina,Poland
5198,"Aug 30, 2014",Constanta Cube Day 2014,"Romania, Constanta",Maritimo Center,Romania
5200,"Aug 30, 2014",Iutopia Open 2014,"Andorra, Andorra la vella",Games shop Iutopia,Andorra
5201,"Aug 30, 2014",Kharkiv Cube Day 2014,"Ukraine, Kharkiv","Jewish Cultural Center ""Beit Dan""",Ukraine
5203,"Aug 23 - 25, 2014",ABHC 2014,"United Kingdom, Welwyn Garden City, Hertfordshire","Collingwood Suite, Gosling Sports Park",United Kingdom
5204,"Aug 23 - 24, 2014",Bydgoszcz Summer 2014,"Poland, Bydgoszcz",School complex no 4 in Bydgoszcz,Poland
5205,"Aug 23 - 24, 2014",Cubing Fest 2014,"Belarus, Minsk",Minsk State Palace for Children and Youth,Belarus
5213,"Aug 16 - 17, 2014",Oleksandriia Open 2014,"Ukraine, Oleksandriia, Kirovohrad region",Palace of Sports,Ukraine
5215,"Aug 16 - 17, 2014",Kaliska Open 2014,"Poland, Kaliska",Zespół Szkół Publicznych w Kaliskach,Poland
5218,"Aug 9 - 10, 2014",Archena Open 2014,"Spain, Archena, Murcia",Espacio Joven,Spain
5225,"Aug 8 - 10, 2014",Euro 2014,"Denmark, Roskilde",Østervangsskolen,Denmark
5228,"Aug 2 - 3, 2014",N8W8 Summer 2014,"Belgium, Zonhoven",Evenementenhal Zonhoven,Belgium
5230,"Aug 2, 2014",Bergen Open 2014,"Norway, Bergen","Torgallmenningen, or Nordnes bydelshus if the weather does not cooperate.",Norway
5234,"Jul 26 - 27, 2014",Kielce Cube Attack 2014,"Poland, Kielce","Hala sportowa, MOSiR Kielce",Poland
5236,"Jul 26 - 27, 2014",Podolian Open 2014,"Ukraine, Khmelnytskyi",Khmelnytskyi University of Management and Law,Ukraine
5240,"Jul 19 - 20, 2014",Dvina Open 2014,"Belarus, Novopolotsk",7th School,Belarus
5242,"Jul 19 - 20, 2014",Croatian Open 2014,"Croatia, Osijek",III. Gimnazija Osijek,Croatia
5248,"Jul 18 - 19, 2014",Les Santes Open 2014,"Spain, Mataró, Barcelona",Mataró Parc,Spain
5250,"Jul 12 - 13, 2014",FLIP Open 2014,"France, Parthenay",Place du drapeau,France
5251,"Jul 12 - 13, 2014",Gernika Open 2014,"Spain, Gernika",Centro Cultural Astra,Spain
5252,"Jul 12 - 13, 2014",Belgian Summer 2014,"Belgium, Lint",De Wilg,Belgium
5255,"Jul 12 - 13, 2014",Welcome To Cambridge 2014,"United Kingdom, Cambridge, Cambridgeshire",ARM Ltd,United Kingdom
5257,"Jul 12, 2014",FM Ukraine 2014,"Ukraine, Kyiv and Kharkiv","School #182 // Jewish Cultural Center ""Beit Dan""",Ukraine
5258,"Jul 11 - 13, 2014",Czech Open 2014,"Czech Republic, Pardubice",CEZ Arena,Czech Republic
5260,"Jul 5 - 6, 2014",Chojnice Open 2014,"Poland, Chojnice",Sports Club OSIR,Poland
5261,"Jul 5 - 6, 2014",Odessa Open 2014,"Ukraine, Odessa","Student recreation center of I. I. Mechnikov Odessa National University ""Chornomorka""",Ukraine
5266,"Jul 4 - 6, 2014",Mallorca Open 2014,"Spain, Palma de Mallorca",Hotel Horizonte,Spain
5268,"Jun 28 - 29, 2014",Masterpress Summer 2014,"Poland, Białystok",Zespół Szkół Ogólnokształcących nr 9,Poland
5270,"Jun 28 - 29, 2014",Plentzia Open 2014,"Spain, Plentzia",Centro Cultural Goñi Portal,Spain
5271,"Jun 28 - 29, 2014",Franconia Open 2014,"Germany, Fürth",Hardenberg-Gymnasium Fürth,Germany
5276,"Jun 22, 2014",Viking Summer 2014,"Denmark, Lyngby",Engelsborg Skolen,Denmark
5279,"Jun 21 - 22, 2014",PLS Sopot 2014,"Poland, Sopot",Szkoła podstawowa nr 9,Poland
5282,"Jun 21, 2014",No Parity Open 2014,"Italy, Ispra (VA)",Club House,Italy
5283,"Jun 21, 2014",Portugal Open 2014,"Portugal, Lisbon",Pavilhão do Conhecimento – Ciência Viva,Portugal
5288,"Jun 15, 2014",Bucharest Rubik Summer 2014,"Romania, Bucharest","Colegiul National Bilingv ""George Cosbuc""",Romania
5290,"Jun 14 - 15, 2014",Nottingham Summer 2014,"United Kingdom, Nottingham, Nottinghamshire",Engineering & Science Learning Centre,United Kingdom
5291,"Jun 14 - 15, 2014",Austrian Open 2014,"Austria, Vienna",Haus Oberösterreich,Austria
5293,"Jun 14, 2014",Iceland Open 2014,"Iceland, Reykjavik",Háskólinn í Reykjavík ,Iceland
5294,"Jun 14, 2014",Poznan Open 2014,"Poland, Poznan",VIII Liceum Ogolnoksztalcace im. Adama Mickiewicza,Poland
5296,"Jun 7 - 8, 2014",Erfurt Open 2014,"Germany, Erfurt",Konferenzraum Kindermedienzentrum,Germany
5297,"Jun 7 - 8, 2014",Maribor Open 2014,"Slovenia, Maribor",Prometna sola Maribor,Slovenia
5301,"May 31 - Jun 1, 2014",Big CubingItaly 2014,"Italy, Milan","Ludoteca ""La casa dei giochi"" ",Italy
5303,"May 31 - Jun 1, 2014",Polish Nationals 2014,"Poland, Zawiercie",OSIR 2,Poland
5310,"May 24 - 25, 2014",Berlin Open 2014,"Germany, Berlin","AO Hostel Berlin Hauptbahnhof, Raum ""City West""",Germany
5311,"May 24, 2014",Legnano Open 2014,"Italy, Legnano",Ristorante Il Giardino,Italy
5313,"May 24, 2014",Skanstull Cube 2014,"Sweden, Stockholm",Europaskolan Söder,Sweden
5318,"May 18, 2014",HEM MariCubik Open 2014,"France, Hem",Salle Diligent,France
5319,"May 17 - 18, 2014",Moratalla Open 2014,"Spain, Moratalla",Pabellón Polideportivo Julio Cardozo,Spain
5320,"May 17 - 18, 2014",Oxford Open 2014,"United Kingdom, Oxford, Oxfordshire",East Oxford Community Centre,United Kingdom
5321,"May 17 - 18, 2014",Aleksandrus Cube 2014,"Poland, Frydman",Hotel Aleksandrus,Poland
5324,"May 17 - 18, 2014",Kirkkonummi Open 2014,"Finland, Kirkkonummi",Kirkkoharju school,Finland
5328,"May 10 - 11, 2014",France 2014,"France, Belfort",Salle des fêtes de Belfort,France
5329,"May 10 - 11, 2014",Italian Championship 2014,"Italy, Monterotondo (Roma)",Palestra Comunale di Monterotondo,Italy
5331,"May 10 - 11, 2014",Ukrainian Nationals 2014,"Ukraine, Kyiv",Natioval Aviation University,Ukraine
5339,"May 3 - 4, 2014",SLS Chorzow 2014,"Poland, Chorzow",Hajduki Sport Centre,Poland
5340,"May 3 - 4, 2014",Stockholm Open 2014,"Sweden, Stockholm",Tekniska museet (Museum of Science),Sweden
5343,"May 2 - 3, 2014",Castellon Open 2014,"Spain, Castellón de la Plana",Hotel Doña Lola,Spain
5351,"Apr 26 - 27, 2014",Romanian Rubik Open 2014,"Romania, Cluj-Napoca",Polus Center Cluj,Romania
5352,"Apr 26 - 27, 2014",Didas Brest 2014,"Belarus, Brest","Business center ""Didas Persia""",Belarus
5357,"Apr 19 - 20, 2014",Gijón Open 2014,"Spain, Gijón",Conseyu de Mocedá de Xixón,Spain
5361,"Apr 18 - 20, 2014",Velbert Easter Open 2014,"Germany, Velbert",DJH Jugendgästehaus und Bildungsstätte Velbert,Germany
5366,"Apr 12 - 13, 2014",Slovenian Open 2014,"Slovenia, Maribor",Prometna sola Maribor,Slovenia
5367,"Apr 12 - 13, 2014",Naftusia Open 2014,"Ukraine, Truskavets, Lvivska obl.",School #1,Ukraine
5369,"Apr 12, 2014",Open Cube Project 2014,"France, Santes",Salle Laurent Prévost,France
5371,"Apr 12, 2014",Inspiria 2014,"Norway, Sarpsborg",Inspiria science center,Norway
5374,"Apr 5 - 6, 2014",German Open 2014,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
5375,"Apr 5 - 6, 2014",Danish Open 2014,"Denmark, Jelling",Gormshallen,Denmark
5376,"Apr 5 - 6, 2014",De Wilg Open 2014,"Belgium, Lint",De Wilg,Belgium
5378,"Apr 5 - 6, 2014",WGC Open 2014,"United Kingdom, Welwyn Garden City, Hertfordshire",Gosling Sports Park,United Kingdom
5379,"Apr 5, 2014",SLS Tarnowskie Gory 2014,"Poland, Tarnowskie Gory",Publiczne Gimnazjum nr 1 w Tarnowskich Gorach,Poland
5382,"Apr 5, 2014",BP Cube Day 2014,"Italy, Mantova",BP FACTORY,Italy
5384,"Apr 4 - 5, 2014",Zaragoza Open 2014,"Spain, Zaragoza",Centro Comercial Augusta,Spain
5390,"Mar 29 - 30, 2014",Swiss Open 2014,"Switzerland, Wil",Stadtsaal Wil,Switzerland
5392,"Mar 29 - 30, 2014",Rumia Open 2014,"Poland, Rumia",MOSiR Rumia,Poland
5398,"Mar 29, 2014",Monticello Open 2014,"Italy, Monticello Conte Otto (Vicenza)",Sala Civica Giovanni Bressan,Italy
5401,"Mar 22 - 23, 2014",Zonhoven Open 2014,"Belgium, Zonhoven",Evenementenhal Zonhoven,Belgium
5403,"Mar 22, 2014",Kharkiv Special 2014,"Ukraine, Kharkiv","Jewish Cultural Center ""Beit Dan""",Ukraine
5405,"Mar 21 - 22, 2014",Madrid Spring Open 2014,"Spain, Madrid",Centro Juvenil Hontalbilla,Spain
5411,"Mar 15 - 16, 2014",Hessen Open 2014,"Germany, Lampertheim",Zehntscheune Lampertheim,Germany
5412,"Mar 15, 2014",Dnepr Cube Day 2014,"Ukraine, Dnipropetrovsk",National Mining University,Ukraine
5413,"Mar 15, 2014",Galeries Dorian Open 2014,"France, Saint Etienne",Galeries Dorian,France
5414,"Mar 15, 2014",Mielec Cube Day 2014,"Poland, Mielec",Hotel Atena,Poland
5418,"Mar 9, 2014",Small CubingItaly 2014,"Italy, Rome",Parco Filippo Meda,Italy
5419,"Mar 8 - 9, 2014",SLS Rybnik 2014,"Poland, Rybnik",Zespol Szkol Technicznych,Poland
5421,"Mar 8 - 9, 2014",Norwegian Championship 2014,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
5423,"Mar 8, 2014",Hallonbergen 2014,"Sweden, Stockholm",Örskolan,Sweden
5429,"Mar 1 - 2, 2014",Cannes Open 2014,"France, Cannes",Palais des Festivals et des Congrès,France
5432,"Mar 1, 2014",Murcia Open 2014,"Spain, Puente Tocinos, Murcia",Centro Municipal La Nave,Spain
5434,"Feb 23, 2014",Bucharest Rubik Open 2014,"Romania, Bucharest",Academia de Studii Economice,Romania
5435,"Feb 22 - 23, 2014",Minx Open 2014,"Belgium, Namur",IESN,Belgium
5436,"Feb 22 - 23, 2014",Hamburg Open 2014,"Germany, Barsbüttel",Bürgerhaus Barsbüttel,Germany
5437,"Feb 22 - 23, 2014",Heureka Open 2014,"Finland, Vantaa",Heureka Science Centre,Finland
5440,"Feb 22 - 23, 2014",SLS Gliwice 2014,"Poland, Gliwice",Zespol Szkol Techniczno-Informatycznych w Gliwicach,Poland
5441,"Feb 22 - 23, 2014",Nottingham 2014,"United Kingdom, Nottingham, Nottinghamshire","Room A1, Coates Building",United Kingdom
